ID;FilialeID;ZeitID;ProduktID;Menge Ist;Menge Soll;WerbekampagneID;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz Ist;Umsatz Soll;Herstellkosten;Gewinn;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Land;LandBez;Region-Bez;Verkaufsleiter;KalMonatJahr;Jahr;Monat;Bezeichnung;Medienart;Verantwortlicher;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext
3564;20;200306;25;59;67;0;1600,93;EUR;0,0;94454,87000000001;107262,31;90860;3594,87000000001;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
3565;20;200306;31;47;54;2;1504,8;EUR;53236,0;70725,59999999999;81259,2;72380;-1654,4000000000087;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
3566;20;200306;32;55;60;0;1293,78;EUR;0,0;71157,9;77626,8;42350;28807,899999999994;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
3567;20;200306;38;53;54;0;1147,1;EUR;0,0;60796,299999999996;61943,399999999994;48018;12778,299999999996;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
3568;20;200306;40;47;47;0;1562,25;EUR;0,0;73425,75;73425,75;37647;35778,75;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
3569;20;200306;44;62;61;0;470,67;EUR;0,0;29181,54;28710,870000000003;17360;11821,54;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
3570;20;200306;50;43;46;3;556,84;EUR;13798,0;23944,120000000003;25614,640000000003;18060;5884,120000000003;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
3571;20;200306;58;47;54;0;1297,31;EUR;0,0;60973,57;70054,73999999999;29610;31363,57;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
3572;20;200306;66;43;51;0;218,63;EUR;0,0;9401,09;11150,13;5977;3424,09;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
3573;20;200306;72;50;48;0;268,92;EUR;0,0;13446,0;12908,16;8700;4746,0;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
3574;20;200306;80;47;51;3;372,05;EUR;13798,0;17486,350000000002;18974,55;14758;2728,350000000002;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
3575;20;200306;90;44;35;0;343,78;EUR;0,0;15126,32;12032,3;13860;1266,3199999999997;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;IE;Irland;Europa;Patricia McKenna;2003-06-01;2003;Juni;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
3796;21;200306;1;34;32;2;1233,14;EUR;53236,0;41926,76;39460,48;40426;1500,760000000002;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
3797;21;200306;2;33;33;0;1350,23;EUR;0,0;44557,590000000004;44557,590000000004;28083;16474,590000000004;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
3798;21;200306;7;37;44;0;1846,28;EUR;0,0;68312,36;81236,31999999999;38702;29610,36;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
3799;21;200306;12;50;43;0;841,99;EUR;0,0;42099,5;36205,57;28000;14099,5;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
3800;21;200306;15;50;52;2;1430,42;EUR;53236,0;71521,0;74381,84;62950;8571,0;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
3801;21;200306;17;32;27;3;1172,62;EUR;13798,0;37523,84;31660,739999999998;32928;4595,8399999999965;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
3802;21;200306;20;41;33;0;1663,27;EUR;0,0;68194,06999999999;54887,909999999996;43624;24570,069999999992;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
3803;21;200306;24;43;50;0;1025,99;EUR;0,0;44117,57;51299,5;45150;-1032,4300000000003;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
3804;21;200306;25;46;53;0;1600,93;EUR;0,0;73642,78;84849,29000000001;70840;2802,779999999999;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
3805;21;200306;31;51;44;2;1504,8;EUR;53236,0;76744,8;66211,2;78540;-1795,199999999997;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
3806;21;200306;32;36;32;0;1293,78;EUR;0,0;46576,08;41400,96;27720;18856,08;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
3807;21;200306;38;46;48;0;1147,1;EUR;0,0;52766,6;55060,799999999996;41676;11090,599999999999;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
3808;21;200306;40;39;46;0;1562,25;EUR;0,0;60927,75;71863,5;31239;29688,75;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
3809;21;200306;44;47;42;0;470,67;EUR;0,0;22121,49;19768,14;13160;8961,490000000002;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
3810;21;200306;50;43;38;3;556,84;EUR;13798,0;23944,120000000003;21159,920000000002;18060;5884,120000000003;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
3811;21;200306;58;32;38;0;1297,31;EUR;0,0;41513,92;49297,78;20160;21353,92;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
3812;21;200306;66;32;35;0;218,63;EUR;0,0;6996,16;7652,05;4448;2548,16;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
3813;21;200306;72;29;26;0;268,92;EUR;0,0;7798,68;6991,92;5046;2752,6800000000003;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
3814;21;200306;80;37;36;3;372,05;EUR;13798,0;13765,85;13393,800000000001;11618;2147,8500000000004;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
3815;21;200306;90;48;57;0;343,78;EUR;0,0;16501,44;19595,46;15120;1381,4399999999987;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;IT;Italien;Europa;Giovanni Rovelli;2003-06-01;2003;Juni;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
4036;22;200306;1;28;23;2;1233,14;EUR;53236,0;34527,920000000006;28362,22;33292;1235,9200000000055;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
4037;22;200306;2;28;29;0;1350,23;EUR;0,0;37806,44;39156,67;23828;13978,440000000002;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
4038;22;200306;7;38;41;0;1846,28;EUR;0,0;70158,64;75697,48;39748;30410,64;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
4039;22;200306;12;30;31;0;841,99;EUR;0,0;25259,7;26101,69;16800;8459,7;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
4040;22;200306;15;26;29;2;1430,42;EUR;53236,0;37190,92;41482,18;32734;4456,919999999998;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
4041;22;200306;17;31;33;3;1172,62;EUR;13798,0;36351,219999999994;38696,46;31899;4452,219999999994;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
4042;22;200306;20;35;36;0;1663,27;EUR;0,0;58214,45;59877,72;37240;20974,449999999997;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
4043;22;200306;24;25;28;0;1025,99;EUR;0,0;25649,75;28727,72;26250;-600,25;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
4044;22;200306;25;22;22;0;1600,93;EUR;0,0;35220,46;35220,46;33880;1340,4599999999991;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
4045;22;200306;31;32;32;2;1504,8;EUR;53236,0;48153,6;48153,6;49280;-1126,4000000000015;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
4046;22;200306;32;35;41;0;1293,78;EUR;0,0;45282,299999999996;53044,979999999996;26950;18332,299999999996;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
4047;22;200306;38;38;35;0;1147,1;EUR;0,0;43589,799999999996;40148,5;34428;9161,799999999996;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
4048;22;200306;40;38;41;0;1562,25;EUR;0,0;59365,5;64052,25;30438;28927,5;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
4049;22;200306;44;26;22;0;470,67;EUR;0,0;12237,42;10354,74;7280;4957,42;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
4050;22;200306;50;22;21;3;556,84;EUR;13798,0;12250,480000000001;11693,640000000001;9240;3010,4800000000014;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
4051;22;200306;58;29;27;0;1297,31;EUR;0,0;37621,99;35027,369999999995;18270;19351,989999999998;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
4052;22;200306;66;28;27;0;218,63;EUR;0,0;6121,639999999999;5903,01;3892;2229,6399999999994;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
4053;22;200306;72;36;32;0;268,92;EUR;0,0;9681,12;8605,44;6264;3417,120000000001;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
4054;22;200306;80;32;26;3;372,05;EUR;13798,0;11905,6;9673,300000000001;10048;1857,6000000000004;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
4055;22;200306;90;30;32;0;343,78;EUR;0,0;10313,4;11000,96;9450;863,3999999999996;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;IT;Italien;Europa;Maurizio Moroni;2003-06-01;2003;Juni;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
4281;24;200306;1;19;15;2;11336,4;NOK;53236,0;215391,6;170046,0;22591;192800,6;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
4282;24;200306;2;26;30;0;12412,9;NOK;0,0;322735,39999999997;372387,0;22126;300609,39999999997;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
4283;24;200306;7;22;21;0;16973,1;NOK;0,0;373408,19999999995;356435,1;23012;350396,19999999995;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
4284;24;200306;12;18;15;0;7740,57;NOK;0,0;139330,26;116108,54999999999;10080;129250,26000000001;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
4285;24;200306;15;22;24;2;13150,1;NOK;53236,0;289302,2;315602,4;27698;261604,2;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
4286;24;200306;17;17;19;3;10780,0;NOK;13798,0;183260,0;204820,0;17493;165767,0;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
4287;24;200306;20;20;21;0;15290,7;NOK;0,0;305814,0;321104,7;21280;284534,0;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
4288;24;200306;24;19;23;0;9432,07;NOK;0,0;179209,33;216937,61;19950;159259,33;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
4289;24;200306;25;15;15;0;14717,6;NOK;0,0;220764,0;220764,0;23100;197664,0;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
4290;24;200306;31;16;13;2;13833,8;NOK;53236,0;221340,8;179839,4;24640;196700,8;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
4291;24;200306;32;15;17;0;11893,9;NOK;0,0;178408,5;202196,3;11550;166858,5;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
4292;24;200306;38;20;18;4;10545,5;NOK;123240,0;210910,0;189819,0;18120;192790,0;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
4293;24;200306;40;24;19;4;14362,0;NOK;123240,0;344688,0;272878,0;19224;325464,0;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
4294;24;200306;44;23;27;4;4326,92;NOK;123240,0;99519,16;116826,84;6440;93079,16;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;NO;Norwegen;Europa;Jonas Bergulfsen;2003-06-01;2003;Juni;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
